quotation_id,rep_id,customer_tier,n_lines_raw,blended_overage_pct,worst_line_overage_pct,n_lines,n_flagged_lines,flagged_value_share,log_total_value,thin_margin_value_share,tier_ordinal,avg_discount_pct,max_discount_pct,seniority,is_quarter_end,discount_vs_rep_baseline,latent_risk,risk_label
Q-00648,REP-08,Silver,2,0.784314,1.0,2.0,1.0,0.784314,10.734242,0.0,1.0,9.125686,11.0,0.0,0.0,-0.56271,0.6019,0
Q-00649,REP-01,Bronze,4,1.819841,3.53,4.0,2.0,0.587302,11.233225,0.904762,0.0,5.555079,8.53,0.0,0.0,-0.020768,3.0446,2
Q-00650,REP-03,Bronze,3,3.745924,9.39,3.0,2.0,0.951087,10.290144,0.339674,0.0,8.501359,14.39,2.0,0.0,4.222522,3.7779,2
Q-00651,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,11.245059,1.0,1.0,4.391176,4.41,2.0,0.0,-1.730285,0.3675,0
Q-00652,REP-03,Bronze,2,0.0276,0.69,2.0,1.0,0.04,9.48235,0.0,0.0,0.2276,5.69,2.0,0.0,-4.051236,0.0,0
Q-00653,REP-05,Bronze,6,2.815383,9.1,6.0,2.0,0.318467,11.548206,0.44792,0.0,6.597427,14.1,2.0,0.0,2.78465,3.8737,2
Q-00654,REP-01,Gold,4,0.0,0.0,4.0,0.0,0.0,11.3362,0.742243,2.0,6.071456,7.83,0.0,1.0,0.495609,1.1166,1
Q-00655,REP-03,Silver,4,0.0,0.0,4.0,0.0,0.0,11.265758,0.635083,1.0,1.268156,8.63,2.0,0.0,-3.01068,0.1801,0
Q-00656,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,10.448744,1.0,1.0,0.596522,2.67,0.0,0.0,-5.197474,0.6175,0
Q-00657,REP-02,Bronze,1,0.73,0.73,1.0,1.0,1.0,9.575053,0.0,0.0,5.73,5.73,0.0,0.0,-0.45998,0.5069,0
Q-00658,REP-05,Gold,4,0.0,0.0,4.0,0.0,0.0,10.917105,0.048993,2.0,3.140038,3.4,2.0,1.0,-0.67274,0.0,0
Q-00659,REP-07,Bronze,4,3.450531,4.14,4.0,4.0,1.0,12.031934,0.205314,0.0,8.450531,9.14,1.0,0.0,-0.695512,3.2506,2
Q-00660,REP-07,Silver,1,0.0,0.0,1.0,0.0,0.0,8.699681,1.0,1.0,5.81,5.81,1.0,0.0,-3.336043,0.08,0
Q-00661,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,8.571871,0.0,1.0,8.537727,9.39,0.0,1.0,2.96188,0.274,0
Q-00662,REP-01,Silver,4,0.0,0.0,4.0,0.0,0.0,10.217422,0.792694,1.0,4.551945,7.74,0.0,1.0,-1.023902,0.8941,0
Q-00663,REP-01,Bronze,5,1.252476,3.04,5.0,3.0,0.639498,11.063524,0.755486,0.0,5.535705,8.04,0.0,0.0,-0.040142,2.1776,2
Q-00664,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,11.862885,0.038055,1.0,5.66408,5.83,0.0,0.0,-0.129916,0.9834,1
Q-00665,REP-06,Silver,1,0.08,0.08,1.0,1.0,1.0,6.216606,0.0,1.0,10.08,10.08,2.0,0.0,3.958538,0.0,0
Q-00666,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,12.130816,0.19407,2.0,3.480216,3.88,2.0,0.0,-0.798621,0.6126,0
Q-00667,REP-08,Silver,1,0.0,0.0,1.0,0.0,0.0,9.798183,0.0,1.0,9.84,9.84,0.0,0.0,0.151604,0.0,0
Q-00668,REP-02,Bronze,2,0.0,0.0,2.0,0.0,0.0,8.942592,0.0,0.0,3.36,4.32,0.0,0.0,-2.82998,0.0638,0
Q-00669,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,12.265548,0.235566,2.0,5.182319,6.58,2.0,0.0,-0.939143,0.8584,0
Q-00670,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,11.077532,1.0,2.0,1.946862,3.1,2.0,0.0,-1.865915,0.0492,0
Q-00671,REP-02,Gold,2,0.0,0.0,2.0,0.0,0.0,9.832314,0.966443,2.0,7.09302,7.19,0.0,0.0,0.90304,0.2468,0
Q-00672,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,9.84697,0.047619,2.0,2.306667,4.44,2.0,0.0,-3.814795,0.0,0
Q-00673,REP-06,Gold,2,0.0,0.0,2.0,0.0,0.0,9.575053,0.666667,2.0,7.426667,7.8,2.0,0.0,1.305205,0.0,0
Q-00674,REP-01,Bronze,2,0.0,0.0,2.0,0.0,0.0,9.862718,0.15625,0.0,3.987188,4.27,0.0,0.0,-1.58866,0.2459,0
Q-00675,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,9.392745,0.3,1.0,6.451,7.54,2.0,1.0,0.329538,0.0,0
Q-00676,REP-07,Bronze,2,0.335789,0.66,2.0,2.0,1.0,10.152338,0.0,0.0,5.335789,5.66,1.0,0.0,-3.810253,0.1274,0
Q-00677,REP-01,Bronze,3,0.661619,1.1,3.0,2.0,0.642296,11.753524,0.361635,0.0,4.842476,6.1,0.0,1.0,-0.733371,2.2749,1
Q-00678,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,9.729194,0.0,1.0,5.92,5.92,2.0,0.0,1.641164,0.0,0
Q-00679,REP-07,Silver,5,2.806465,5.03,5.0,2.0,0.596455,11.471072,0.824818,1.0,12.230521,15.03,1.0,1.0,3.084478,4.0163,2
Q-00680,REP-06,Bronze,1,0.0,0.0,1.0,0.0,0.0,6.803505,0.0,0.0,0.0,0.0,2.0,0.0,-6.121462,0.0,0
Q-00681,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,9.952325,1.0,1.0,8.13,8.13,0.0,0.0,2.336004,0.505,0
Q-00682,REP-05,Gold,1,0.0,0.0,1.0,0.0,0.0,4.836282,0.0,2.0,0.0,0.0,2.0,0.0,-3.812778,0.0,0
Q-00683,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,10.868587,0.0,2.0,3.36,3.36,0.0,0.0,-2.433996,0.0,0
Q-00684,REP-02,Bronze,3,1.07882,5.74,3.0,3.0,1.0,11.414772,0.750138,0.0,6.07882,10.74,0.0,1.0,-0.11116,2.9829,2
Q-00685,REP-06,Silver,6,0.0,0.0,6.0,0.0,0.0,11.831823,0.697877,1.0,3.122553,6.48,2.0,0.0,-2.998908,0.7102,0
Q-00686,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,11.185823,0.14147,1.0,5.672635,7.85,2.0,0.0,-0.448826,0.0,0
Q-00687,REP-01,Gold,6,0.0,0.0,6.0,0.0,0.0,12.145319,0.464906,2.0,8.093441,13.86,0.0,0.0,2.517594,1.3841,1
Q-00688,REP-04,Bronze,1,0.0,0.0,1.0,0.0,0.0,11.724005,0.0,0.0,1.24,1.24,0.0,0.0,-4.553996,1.0292,0
Q-00689,REP-03,Gold,1,0.0,0.0,1.0,0.0,0.0,9.680406,1.0,2.0,4.65,4.65,2.0,0.0,0.371164,0.0,0
Q-00690,REP-05,Bronze,2,3.984302,4.45,2.0,1.0,0.895349,10.158169,0.104651,0.0,8.95186,9.45,2.0,1.0,5.139083,2.2855,2
Q-00691,REP-05,Silver,4,0.673739,2.06,4.0,1.0,0.327058,11.600533,0.665109,1.0,5.570592,12.06,2.0,0.0,1.757814,0.965,0
Q-00692,REP-04,Bronze,4,3.993484,7.38,4.0,2.0,0.576441,10.083348,0.501253,0.0,8.706165,12.38,0.0,1.0,2.91217,4.8585,2
Q-00693,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.595659,0.0,1.0,1.635135,1.65,2.0,0.0,-2.177643,0.0,0
Q-00694,REP-07,Silver,2,0.0,0.0,2.0,0.0,0.0,12.096821,0.0,1.0,8.814071,8.83,1.0,0.0,-0.331971,0.9742,0
Q-00695,REP-07,Bronze,2,2.281119,2.33,2.0,1.0,0.979021,10.443513,0.0,0.0,7.253846,7.33,1.0,0.0,-1.892197,1.2004,0
Q-00696,REP-01,Bronze,5,0.381087,0.75,5.0,1.0,0.508116,9.964394,0.451658,0.0,3.418377,5.75,0.0,0.0,-2.15747,0.6681,0
Q-00697,REP-04,Gold,6,0.146868,2.72,6.0,1.0,0.053996,10.519781,0.442765,2.0,6.731323,12.72,0.0,1.0,0.937327,0.9848,0
Q-00698,REP-03,Gold,2,0.332,2.49,2.0,1.0,0.133333,11.695255,0.133333,2.0,4.462667,14.49,2.0,0.0,0.18383,0.5861,0
Q-00699,REP-01,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.574415,0.920245,0.0,3.840429,3.85,0.0,0.0,-1.735418,0.8321,0
Q-00700,REP-02,Bronze,4,0.457672,1.89,4.0,2.0,0.631722,10.51124,0.631722,0.0,5.403152,6.89,0.0,0.0,-0.786828,1.2458,1
Q-00701,REP-04,Bronze,3,0.936025,9.6,3.0,2.0,0.15528,8.482809,0.062112,0.0,4.398634,14.6,0.0,0.0,-1.395362,1.541,2
Q-00702,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,10.685698,0.686106,2.0,3.839057,6.55,2.0,0.0,-2.282405,0.0,0
Q-00703,REP-03,Bronze,3,0.0,0.0,3.0,0.0,0.0,10.455244,0.0,0.0,2.927927,3.02,2.0,0.0,-1.35091,0.0,0
Q-00704,REP-03,Bronze,3,0.0,0.0,3.0,0.0,0.0,10.499601,0.206612,0.0,0.924959,4.28,2.0,0.0,-3.353878,0.0,0
Q-00705,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,7.901377,0.0,2.0,1.07,1.07,0.0,0.0,-5.11998,0.0,0
Q-00706,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,6.265301,0.0,1.0,3.39,3.39,0.0,0.0,-2.403996,0.0,0
Q-00707,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,10.65587,0.937795,1.0,6.105137,6.86,1.0,0.0,-3.040906,0.3495,0
Q-00708,REP-06,Silver,3,0.079037,0.21,3.0,3.0,1.0,10.7627,0.995236,1.0,10.079037,10.21,2.0,1.0,3.957575,0.6602,0
Q-00709,REP-01,Silver,4,0.662656,3.87,4.0,2.0,0.432112,11.16784,0.127092,1.0,8.553804,13.87,0.0,1.0,2.977957,1.8006,2
Q-00710,REP-05,Silver,6,0.0,0.0,6.0,0.0,0.0,12.68881,0.376118,1.0,4.111429,5.08,2.0,0.0,0.298651,2.0877,2
Q-00711,REP-01,Gold,1,0.0,0.0,1.0,0.0,0.0,8.006701,1.0,2.0,2.15,2.15,0.0,0.0,-3.425847,0.135,0
Q-00712,REP-06,Bronze,1,4.0,4.0,1.0,1.0,1.0,9.488048,1.0,0.0,9.0,9.0,2.0,0.0,2.878538,3.86,2
Q-00713,REP-02,Bronze,4,0.521636,0.7,4.0,1.0,0.745194,10.986072,0.745194,0.0,4.537083,5.7,0.0,0.0,-1.652897,1.4171,0
Q-00714,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,9.400217,0.0,1.0,0.210819,4.72,2.0,0.0,-3.601959,0.0,0
Q-00715,REP-07,Silver,6,0.010537,4.04,6.0,1.0,0.002608,11.65287,0.302556,1.0,6.494768,14.04,1.0,0.0,-2.651275,1.0582,1
Q-00716,REP-08,Bronze,4,6.158762,12.36,4.0,4.0,1.0,11.050906,0.52381,0.0,11.158762,17.36,0.0,0.0,1.470366,5.2528,2
Q-00717,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,10.672229,0.458971,2.0,2.693268,5.05,2.0,1.0,-1.119509,0.0219,0
Q-00718,REP-01,Bronze,3,0.024117,0.03,3.0,1.0,0.803915,11.647815,0.803915,0.0,4.318095,5.03,0.0,0.0,-1.257752,1.4194,1
Q-00719,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,11.57026,0.86119,1.0,9.308357,9.65,2.0,1.0,5.495579,0.9862,0
Q-00720,REP-06,Silver,6,0.0,0.0,6.0,0.0,0.0,11.429011,0.257749,1.0,5.925122,8.17,2.0,0.0,-0.196339,0.088,0
Q-00721,REP-03,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.905974,1.0,0.0,0.0,0.0,2.0,0.0,-4.278836,0.4042,0
Q-00722,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,11.097425,0.945455,1.0,8.272727,8.86,0.0,0.0,2.478731,0.85,0
Q-00723,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,10.927664,0.861837,1.0,2.414611,5.97,2.0,0.0,-3.706851,0.1181,0
Q-00724,REP-05,Bronze,4,0.0,0.0,4.0,0.0,0.0,11.044537,0.539936,0.0,0.946965,2.28,2.0,0.0,-2.865813,0.2186,0
Q-00725,REP-02,Silver,6,0.432091,0.9,6.0,1.0,0.480101,11.279113,0.775742,1.0,6.70693,10.9,0.0,0.0,0.51695,1.3282,1
Q-00726,REP-05,Silver,5,0.0,0.0,5.0,0.0,0.0,12.109292,0.35252,1.0,4.153575,6.61,2.0,1.0,0.340797,1.3368,0
Q-00727,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,11.578723,1.0,1.0,0.778652,4.5,2.0,0.0,-3.500185,0.62,0
Q-00728,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,10.192456,0.280899,2.0,1.000337,1.59,2.0,0.0,-3.278499,0.0,0
Q-00729,REP-04,Bronze,1,0.0,0.0,1.0,0.0,0.0,5.786897,0.0,0.0,2.0,2.0,0.0,0.0,-3.793996,0.0027,0
Q-00730,REP-08,Bronze,3,0.737064,2.04,3.0,3.0,1.0,9.29661,0.495413,0.0,5.737064,7.04,0.0,0.0,-3.951332,1.02,0
Q-00731,REP-06,Bronze,4,0.191325,3.21,4.0,1.0,0.059603,11.7019,0.850993,0.0,1.959205,8.21,2.0,0.0,-4.162256,1.3082,1
Q-00732,REP-06,Bronze,3,3.795333,7.38,3.0,2.0,0.977778,10.203629,0.977778,0.0,8.782667,12.38,2.0,1.0,2.661205,4.6127,2
Q-00733,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,9.798183,1.0,2.0,5.92,5.92,0.0,0.0,-0.26998,0.26,0
Q-00734,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,10.961295,0.0,1.0,7.91,8.33,0.0,1.0,2.334153,0.71,0
Q-00735,REP-07,Bronze,1,7.44,7.44,1.0,1.0,1.0,10.778977,1.0,0.0,12.44,12.44,1.0,1.0,3.293957,8.168,2
Q-00736,REP-08,Silver,5,5.820114,9.88,5.0,5.0,1.0,11.719948,0.692683,1.0,15.820114,19.88,0.0,1.0,6.131718,6.5907,2
Q-00737,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,11.669938,0.0,2.0,0.0,0.0,0.0,0.0,-6.18998,0.535,0
Q-00738,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,11.716079,0.097939,1.0,7.141202,9.92,0.0,1.0,1.347206,1.3049,1
Q-00739,REP-07,Bronze,4,1.459173,7.54,4.0,3.0,0.988067,11.230841,0.568815,0.0,6.446285,12.54,1.0,0.0,-2.699758,2.3549,1
Q-00740,REP-08,Gold,2,0.0,0.0,2.0,0.0,0.0,10.105653,0.0,2.0,7.629118,7.63,0.0,1.0,-2.059279,0.214,0
Q-00741,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,10.891187,0.167598,1.0,1.01352,2.88,2.0,0.0,-2.799258,0.0,0
Q-00742,REP-03,Silver,3,0.0,0.0,3.0,0.0,0.0,10.504547,0.296053,1.0,0.494211,3.16,2.0,0.0,-3.784626,0.0,0
Q-00743,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,11.340962,1.0,1.0,7.433777,9.22,0.0,1.0,1.243797,1.4817,1
Q-00744,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,10.453082,0.987013,1.0,6.754286,7.86,0.0,0.0,0.564306,0.6116,1
Q-00745,REP-07,Bronze,2,2.621818,7.21,2.0,1.0,0.363636,9.893488,0.636364,0.0,7.348182,12.21,1.0,0.0,-1.797861,2.1093,2
Q-00746,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,10.239996,1.0,1.0,3.99,3.99,0.0,0.0,-1.803996,0.5633,0
Q-00747,REP-01,Silver,3,0.157701,0.49,3.0,1.0,0.321839,11.268316,0.195402,1.0,8.096322,10.49,0.0,1.0,2.520475,1.1101,0
Q-00748,REP-04,Bronze,5,1.371339,2.54,5.0,3.0,0.58159,10.95712,0.0,0.0,4.347385,7.54,0.0,0.0,-1.446611,1.3334,0
Q-00749,REP-02,Bronze,4,2.494315,3.47,4.0,3.0,0.986301,10.687412,0.945205,0.0,7.464863,8.47,0.0,1.0,1.274883,3.7547,2
Q-00750,REP-01,Silver,3,0.0,0.0,3.0,0.0,0.0,10.803669,0.073171,1.0,5.845488,5.93,0.0,0.0,0.269641,0.2302,0
Q-00751,REP-06,Bronze,3,0.071084,3.83,3.0,2.0,0.0218,10.890628,0.0,0.0,3.163594,8.83,2.0,1.0,-2.957867,0.7484,0
Q-00752,REP-08,Silver,3,0.0,0.0,3.0,0.0,0.0,9.392745,0.625,1.0,8.78625,9.85,0.0,0.0,-0.902146,0.2237,0
Q-00753,REP-08,Silver,2,0.3975,0.53,2.0,1.0,0.75,9.680406,1.0,1.0,9.8875,10.53,0.0,0.0,0.199104,0.8555,1
Q-00754,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,6.37332,0.0,1.0,5.18,5.18,0.0,1.0,-0.613996,0.2349,0
Q-00755,REP-08,Silver,2,0.185243,1.06,2.0,1.0,0.174757,10.626218,0.825243,1.0,9.475534,11.06,0.0,1.0,-0.212862,1.2216,0
Q-00756,REP-07,Bronze,2,5.208553,5.27,2.0,2.0,1.0,11.572712,0.0,0.0,10.208553,10.27,1.0,0.0,1.06251,3.352,2
Q-00757,REP-08,Silver,1,1.47,1.47,1.0,1.0,1.0,10.373522,1.0,1.0,11.47,11.47,0.0,0.0,1.781604,1.9932,1
Q-00758,REP-04,Silver,3,0.143331,2.59,3.0,1.0,0.05534,10.900639,0.05534,1.0,4.909585,12.59,0.0,1.0,-0.884411,1.1175,1
Q-00759,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,11.279744,1.0,1.0,2.359091,2.4,2.0,0.0,-1.919745,0.39,0
Q-00760,REP-02,Gold,2,0.0,0.0,2.0,0.0,0.0,12.002125,0.003679,2.0,11.880607,11.91,0.0,1.0,5.690627,1.3712,1
Q-00761,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,10.555839,0.195312,2.0,9.389844,11.18,2.0,1.0,3.268382,0.0,0
Q-00762,REP-04,Silver,4,0.040708,0.07,4.0,1.0,0.581545,10.976201,0.581545,1.0,7.498361,10.07,0.0,0.0,1.704366,0.629,0
Q-00763,REP-03,Silver,6,0.0,0.0,6.0,0.0,0.0,11.825917,0.536746,1.0,2.563038,6.19,2.0,0.0,-1.715798,0.6148,0
Q-00764,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,8.300529,0.89441,1.0,6.451677,7.1,0.0,1.0,0.657681,0.7555,1
Q-00765,REP-07,Gold,6,0.0,0.0,6.0,0.0,0.0,11.480154,0.38233,2.0,10.323803,11.1,1.0,1.0,1.17776,0.7267,0
Q-00766,REP-05,Bronze,2,0.0,0.0,2.0,0.0,0.0,8.428581,0.918033,0.0,0.35082,4.28,2.0,0.0,-3.461958,0.0,0
Q-00767,REP-04,Bronze,6,1.611972,5.02,6.0,1.0,0.32111,11.521895,0.554014,0.0,5.819227,10.02,0.0,0.0,0.025231,2.3748,2
Q-00768,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,10.499601,1.0,1.0,2.18314,9.91,0.0,0.0,-3.610855,0.6325,1
Q-00769,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,11.774759,0.461787,2.0,3.071769,5.25,2.0,0.0,-3.049693,0.2967,0
Q-00770,REP-07,Gold,5,0.0,0.0,5.0,0.0,0.0,10.83636,0.737681,2.0,7.518926,10.16,1.0,0.0,-1.627117,0.0893,0
Q-00771,REP-08,Silver,4,0.183872,0.53,4.0,1.0,0.346928,9.178437,0.588539,1.0,7.014538,10.53,0.0,0.0,-2.673858,0.3199,0
Q-00772,REP-05,Bronze,1,0.0,0.0,1.0,0.0,0.0,10.389026,0.0,0.0,1.2,1.2,2.0,0.0,-2.612778,0.0,0
Q-00773,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,9.947552,1.0,1.0,6.205024,6.38,2.0,0.0,0.083562,0.0,0
Q-00774,REP-05,Bronze,3,0.0,0.0,3.0,0.0,0.0,10.426765,0.097778,0.0,2.215822,4.32,2.0,1.0,-1.596956,0.185,0
Q-00775,REP-04,Gold,2,4.095,5.46,2.0,1.0,0.75,9.575053,0.0,2.0,18.3225,20.46,0.0,1.0,12.528504,2.4505,2
Q-00776,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,9.053804,0.0,2.0,4.43,4.43,0.0,0.0,-1.363996,0.0,0
Q-00777,REP-04,Bronze,3,0.0,0.0,3.0,0.0,0.0,9.409683,0.983204,0.0,3.743372,4.32,0.0,0.0,-2.050624,0.6425,1
Q-00778,REP-07,Gold,2,1.02987,1.22,2.0,1.0,0.844156,10.384091,0.0,2.0,15.178961,16.22,1.0,1.0,6.032918,0.5462,1
Q-00779,REP-08,Bronze,4,4.194909,5.86,4.0,4.0,1.0,11.687097,0.0,0.0,9.194909,10.86,0.0,0.0,-0.493488,3.3983,2
Q-00780,REP-07,Bronze,6,3.308311,4.04,6.0,6.0,1.0,10.886053,0.192794,0.0,8.308311,9.04,1.0,0.0,-0.837732,2.1239,2
Q-00781,REP-03,Bronze,5,0.352271,0.52,5.0,1.0,0.677444,11.774528,0.698229,0.0,4.482194,5.52,2.0,1.0,0.203358,1.6696,1
Q-00782,REP-08,Silver,3,3.363319,3.58,3.0,2.0,0.943697,11.981997,0.056303,1.0,13.203982,13.58,0.0,0.0,3.515586,2.9494,2
Q-00783,REP-05,Silver,4,0.0,0.0,4.0,0.0,0.0,11.125511,0.97525,1.0,2.059976,3.48,2.0,0.0,-1.752801,0.2821,0
Q-00784,REP-01,Gold,2,0.0,0.0,2.0,0.0,0.0,10.60661,0.643564,2.0,7.832574,9.13,0.0,1.0,2.256727,0.7006,1
Q-00785,REP-08,Gold,2,0.0,0.0,2.0,0.0,0.0,10.385945,0.0,2.0,7.016111,8.56,0.0,0.0,-2.672285,0.0,0
Q-00786,REP-08,Gold,1,0.28,0.28,1.0,1.0,1.0,8.537192,1.0,2.0,12.28,12.28,0.0,0.0,2.591604,0.4185,0
Q-00787,REP-07,Silver,1,2.3,2.3,1.0,1.0,1.0,10.16589,0.0,1.0,12.3,12.3,1.0,0.0,3.153957,0.9157,1
Q-00788,REP-03,Gold,3,0.0,0.0,3.0,0.0,0.0,10.778977,0.03125,2.0,6.482312,7.05,2.0,0.0,2.203476,0.0,0
Q-00789,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,9.392745,1.0,1.0,4.91,4.91,2.0,0.0,0.631164,0.0,0
Q-00790,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,10.829748,1.0,1.0,2.683564,4.84,2.0,1.0,-1.595272,0.6008,0
Q-00791,REP-04,Bronze,6,0.037798,2.33,6.0,2.0,0.19013,10.988187,0.797702,0.0,3.387732,7.33,0.0,0.0,-2.406264,1.204,1
Q-00792,REP-07,Silver,5,0.915317,10.17,5.0,2.0,0.523981,11.481961,0.0,1.0,9.943615,20.17,1.0,1.0,0.797572,2.241,2
Q-00793,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,10.63106,1.0,1.0,6.04087,6.38,0.0,0.0,-0.14911,0.675,0
Q-00794,REP-02,Silver,2,0.223784,2.76,2.0,1.0,0.081081,11.211834,1.0,1.0,7.623243,12.76,0.0,0.0,1.433263,1.4382,2
Q-00795,REP-04,Gold,5,0.0,0.0,5.0,0.0,0.0,10.621961,0.175503,2.0,6.206709,12.78,0.0,0.0,0.412713,0.0,0
Q-00796,REP-07,Silver,4,2.368531,6.29,4.0,2.0,0.760626,11.806349,0.973154,1.0,11.572938,16.29,1.0,1.0,2.426895,4.2642,2
Q-00797,REP-04,Silver,5,0.0,0.0,5.0,0.0,0.0,10.506601,0.938312,1.0,5.172789,7.5,0.0,0.0,-0.621207,0.6007,0
Q-00798,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,9.575053,1.0,1.0,6.318125,9.19,0.0,0.0,0.742278,0.45,0
Q-00799,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,10.540091,1.0,2.0,3.042857,5.8,2.0,1.0,-0.769921,0.275,0
Q-00800,REP-04,Silver,5,0.0,0.0,5.0,0.0,0.0,10.776265,0.718613,1.0,6.080506,7.67,0.0,0.0,0.28651,0.5742,1
Q-00801,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,10.338544,0.38835,2.0,1.19932,1.51,2.0,0.0,-2.613457,0.0,0
Q-00802,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,8.787373,0.0,1.0,0.169466,4.44,2.0,0.0,-4.109371,0.0,0
Q-00803,REP-01,Bronze,6,2.308269,3.84,6.0,4.0,0.657191,12.385059,0.406773,0.0,6.962952,8.84,0.0,1.0,1.387104,4.1207,2
Q-00804,REP-05,Silver,4,0.0,0.0,4.0,0.0,0.0,9.901786,0.801402,1.0,1.23554,6.37,2.0,0.0,-2.577238,0.0,0
Q-00805,REP-08,Silver,5,2.631319,5.46,5.0,4.0,0.880267,11.920628,0.653208,1.0,12.522362,15.46,0.0,1.0,2.833966,4.5802,2
Q-00806,REP-02,Silver,4,0.0,0.0,4.0,0.0,0.0,11.559055,0.878533,1.0,8.466791,9.44,0.0,1.0,2.276812,1.5859,1
Q-00807,REP-07,Bronze,4,3.584133,12.29,4.0,4.0,1.0,11.030055,0.86872,0.0,8.584133,17.29,1.0,0.0,-0.56191,4.6729,2
Q-00808,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,10.928651,0.997309,1.0,8.55009,8.75,0.0,1.0,2.36011,1.2431,1
Q-00809,REP-08,Bronze,2,3.309002,3.4,2.0,1.0,0.973236,9.82531,0.973236,0.0,8.282774,8.4,0.0,1.0,-1.405623,4.293,2
Q-00810,REP-01,Gold,2,0.0,0.0,2.0,0.0,0.0,10.054103,0.0,2.0,4.99471,14.86,0.0,1.0,-0.581137,0.2038,0
Q-00811,REP-03,Bronze,2,4.273893,4.41,2.0,1.0,0.969137,10.420375,0.0,0.0,9.119577,9.41,2.0,0.0,4.84074,1.9596,1
Q-00812,REP-03,Silver,3,0.0,0.0,3.0,0.0,0.0,10.335302,0.844156,1.0,4.817532,7.23,2.0,0.0,0.538696,0.0,0
Q-00813,REP-08,Bronze,3,3.730901,5.26,3.0,3.0,1.0,9.902537,0.720721,0.0,8.730901,10.26,0.0,1.0,-0.957495,4.1211,2
Q-00814,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,10.44001,0.0,2.0,9.61,9.61,0.0,1.0,3.816004,0.295,0
Q-00815,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,10.891187,1.0,2.0,5.65905,7.2,0.0,1.0,-0.53093,1.0075,0
Q-00816,REP-06,Silver,2,0.57963,3.13,2.0,1.0,0.185185,9.692828,1.0,1.0,5.633704,13.13,2.0,0.0,-0.487758,0.6962,0
Q-00817,REP-03,Silver,3,3.379264,4.21,3.0,1.0,0.802676,9.948987,0.0,1.0,13.128533,14.21,2.0,0.0,8.849697,1.2368,0
Q-00818,REP-04,Bronze,5,2.380812,11.44,5.0,4.0,0.393744,11.844966,0.20089,0.0,7.344437,16.44,0.0,0.0,1.550441,4.4956,2
